article_title,country,revision_id,population,region,article_quality
Yusuf Datti Baba-Ahmed,Nigeria,1242968401,223.8,WESTERN AFRICA,C
Hafsat Mohammed Baba,Nigeria,1245241380,223.8,WESTERN AFRICA,C
Jibrin Ndagi Baba,Nigeria,1250408724,223.8,WESTERN AFRICA,Stub
Musa Babayo,Nigeria,1181607116,223.8,WESTERN AFRICA,C
Enitan Badru,Nigeria,1212879104,223.8,WESTERN AFRICA,Start
Hadiza Bala Usman,Nigeria,1248013280,223.8,WESTERN AFRICA,C
Kande Balarabe,Nigeria,1233724373,223.8,WESTERN AFRICA,Stub
Abubakar Tafawa Balewa,Nigeria,1250135459,223.8,WESTERN AFRICA,GA
Michael Opeyemi Bamidele,Nigeria,1248817751,223.8,WESTERN AFRICA,C
Richard Bamisile,Nigeria,1177423765,223.8,WESTERN AFRICA,C
Adebayo Johnson Bankole,Nigeria,1200803605,223.8,WESTERN AFRICA,Start
Mohammed Barkindo,Nigeria,1243329720,223.8,WESTERN AFRICA,C
Ajibola Basiru,Nigeria,1234051957,223.8,WESTERN AFRICA,Start
Sanusi Ado Bayero,Nigeria,1226682853,223.8,WESTERN AFRICA,C
Dele Belgore,Nigeria,1190984573,223.8,WESTERN AFRICA,Start
Mohammed Bello-Koko,Nigeria,1234143023,223.8,WESTERN AFRICA,C
Ahmadu Bello,Nigeria,1246222626,223.8,WESTERN AFRICA,C
Babajimi Adegoke Benson,Nigeria,1246220576,223.8,WESTERN AFRICA,C
Bisayo Busari-Akinnadeju,Nigeria,1224270625,223.8,WESTERN AFRICA,Start
Ibrahim Mohammed Bomai,Nigeria,1248720028,223.8,WESTERN AFRICA,C
Alhaji Hassan Dalhat,Nigeria,1041777508,223.8,WESTERN AFRICA,Stub
Ibrahim Abdullahi Danbaba,Nigeria,1246598552,223.8,WESTERN AFRICA,Start
Ahmed Musa Dangiwa,Nigeria,1200817722,223.8,WESTERN AFRICA,C
David Dafinone,Nigeria,1249772100,223.8,WESTERN AFRICA,Start
Rukayya Dawayya,Nigeria,1246220020,223.8,WESTERN AFRICA,Start
Anamero Sunday Dekeri,Nigeria,1247119892,223.8,WESTERN AFRICA,Start
Tonto Dikeh,Nigeria,1246220034,223.8,WESTERN AFRICA,C
Dipo Dina,Nigeria,1202540135,223.8,WESTERN AFRICA,Start
Bunmi Dipo Salami,Nigeria,1232995202,223.8,WESTERN AFRICA,C
Donald Ojogo,Nigeria,1250250353,223.8,WESTERN AFRICA,Start
Usman Mamman Durkwa,Nigeria,1197400198,223.8,WESTERN AFRICA,Stub
David Edevbie,Nigeria,1249043995,223.8,WESTERN AFRICA,C
Yul Edochie,Nigeria,1249801645,223.8,WESTERN AFRICA,C
Edwin Clark (politician),Nigeria,1197669418,223.8,WESTERN AFRICA,Start
Alex Egbona,Nigeria,1238986408,223.8,WESTERN AFRICA,Start
Chris Ekiyor,Nigeria,1213553243,223.8,WESTERN AFRICA,Start
Ekperikpe Ekpo,Nigeria,1249260265,223.8,WESTERN AFRICA,C
Owoidighe Ekpoatai,Nigeria,1236704701,223.8,WESTERN AFRICA,Start
Alex Ekwueme,Nigeria,1249045033,223.8,WESTERN AFRICA,C
Uzoma Emenike,Nigeria,1250224226,223.8,WESTERN AFRICA,Start
Ken Erics,Nigeria,1246220044,223.8,WESTERN AFRICA,C
Tunde Eso,Nigeria,1186199883,223.8,WESTERN AFRICA,Start
Effiong Okon Eyo,Nigeria,1179809941,223.8,WESTERN AFRICA,Start
Love Ezema,Nigeria,1221676650,223.8,WESTERN AFRICA,Stub
Francis Adenigba Fadahunsi,Nigeria,1158624834,223.8,WESTERN AFRICA,Stub
Femi Falana,Nigeria,1250200022,223.8,WESTERN AFRICA,Start
Ayo Fasanmi,Nigeria,1247053005,223.8,WESTERN AFRICA,Start
Ayo Fayose,Nigeria,1248860898,223.8,WESTERN AFRICA,C
Babatunde Fowler,Nigeria,1188312683,223.8,WESTERN AFRICA,Start
Ismaila Isa Funtua,Nigeria,1218160379,223.8,WESTERN AFRICA,Start
Zakariyau Galadima,Nigeria,1246948271,223.8,WESTERN AFRICA,Stub
Abdullahi Idris Garba,Nigeria,1185669268,223.8,WESTERN AFRICA,Start
Alabo Dakorinama George-Kelly,Nigeria,1216045204,223.8,WESTERN AFRICA,Stub
Boma Goodhead,Nigeria,1206181815,223.8,WESTERN AFRICA,Start
Abdullahi Abubakar Gumel,Nigeria,1250601261,223.8,WESTERN AFRICA,Start
Hadi Sirika,Nigeria,1240578422,223.8,WESTERN AFRICA,C
Hamisu Musa,Nigeria,1240396139,223.8,WESTERN AFRICA,Stub
Cyril Godwin Hart,Nigeria,1241090533,223.8,WESTERN AFRICA,Stub
Herman Hembe,Nigeria,1149491450,223.8,WESTERN AFRICA,Stub
Humphrey Omo-Osagie,Nigeria,1144218043,223.8,WESTERN AFRICA,Start
Gregory Ibe,Nigeria,1245461287,223.8,WESTERN AFRICA,Stub
Akanu Ibiam,Nigeria,1233279599,223.8,WESTERN AFRICA,C
Ibrahim Tako,Nigeria,1246222619,223.8,WESTERN AFRICA,Start
Eric Kelechi Igwe,Nigeria,1225736304,223.8,WESTERN AFRICA,Stub
Dele Gboluga Ikengboju,Nigeria,1236563572,223.8,WESTERN AFRICA,Start
Alvan Ikoku,Nigeria,1227608910,223.8,WESTERN AFRICA,Start
S.G. Ikoku,Nigeria,1140523065,223.8,WESTERN AFRICA,C
Nkechi Ikpeazu,Nigeria,1235151881,223.8,WESTERN AFRICA,Start
Terkimbi Ikyange,Nigeria,1202786191,223.8,WESTERN AFRICA,Start
Neda Imasuen,Nigeria,1246220457,223.8,WESTERN AFRICA,Start
Christopher Imumolen,Nigeria,1220771535,223.8,WESTERN AFRICA,Start
Modupe Irele,Nigeria,1193042351,223.8,WESTERN AFRICA,Start
Joseph Itotoh,Nigeria,1140514519,223.8,WESTERN AFRICA,Stub
Sunday Iyahen,Nigeria,1243726078,223.8,WESTERN AFRICA,C
Osaigbovo Iyoha,Nigeria,1232541045,223.8,WESTERN AFRICA,Start
Rafiu Jafojo,Nigeria,1246220604,223.8,WESTERN AFRICA,Stub
Manasseh Daniel Jatau,Nigeria,1238159613,223.8,WESTERN AFRICA,Stub
Ibrahim Usman Jibril,Nigeria,1250601270,223.8,WESTERN AFRICA,C
Mercy Johnson,Nigeria,1248330894,223.8,WESTERN AFRICA,GA
Alex Kadiri,Nigeria,1250590242,223.8,WESTERN AFRICA,Start
Ahmad Babba Kaita,Nigeria,1250601354,223.8,WESTERN AFRICA,C
Balarabe Shehu Kakale,Nigeria,1246220838,223.8,WESTERN AFRICA,Stub
Dauda Kako Are,Nigeria,1165025935,223.8,WESTERN AFRICA,Stub
Onwuka Kalu,Nigeria,1219858469,223.8,WESTERN AFRICA,C
Idris Garba Kareka,Nigeria,1243414573,223.8,WESTERN AFRICA,Start
Ayodeji Karim,Nigeria,1235211765,223.8,WESTERN AFRICA,C
Mariam Yalwaji Katagum,Nigeria,1222702415,223.8,WESTERN AFRICA,C
Khalil Halilu,Nigeria,1230812938,223.8,WESTERN AFRICA,Start
Kingsley Kuku,Nigeria,1232901103,223.8,WESTERN AFRICA,GA
Ibrahim Aminu Kurami,Nigeria,1223117994,223.8,WESTERN AFRICA,Stub
Abdulkadir Kure,Nigeria,1249044878,223.8,WESTERN AFRICA,Stub
Ahmed Kusamotu,Nigeria,1221714733,223.8,WESTERN AFRICA,Start
Isaac Kwallu,Nigeria,1246139130,223.8,WESTERN AFRICA,Start
Michael Kwanashie,Nigeria,1246565093,223.8,WESTERN AFRICA,C
Abba Kyari,Nigeria,1248451106,223.8,WESTERN AFRICA,C
Titilayo Laoye-Tomori,Nigeria,1246888806,223.8,WESTERN AFRICA,Start
Albert Legogie,Nigeria,1175840512,223.8,WESTERN AFRICA,Stub
Salisu Abubakar Maikasuwa,Nigeria,1246234621,223.8,WESTERN AFRICA,Stub
Khamisu Ahmed Mailantarki,Nigeria,1153781449,223.8,WESTERN AFRICA,Start
Ibrahim Makama Misau,Nigeria,1248040951,223.8,WESTERN AFRICA,Stub
Ahmed Marafa,Nigeria,1249041342,223.8,WESTERN AFRICA,Stub
Badiyya Hassan Mashi,Nigeria,1241297432,223.8,WESTERN AFRICA,Start
Louis Mbanefo,Nigeria,1246222636,223.8,WESTERN AFRICA,C
Sebastian Okechukwu Mezu,Nigeria,1164841567,223.8,WESTERN AFRICA,C
Zubby Michael,Nigeria,1249961006,223.8,WESTERN AFRICA,C
Mohammed Sani Idriss,Nigeria,1211656983,223.8,WESTERN AFRICA,Stub
Danladi Mohammed,Nigeria,1118324123,223.8,WESTERN AFRICA,Stub
Janet Nwadiogo Mokelu,Nigeria,1057572468,223.8,WESTERN AFRICA,Start
Fati Muhammad,Nigeria,1246220058,223.8,WESTERN AFRICA,Start
Sunusi Musa,Nigeria,1214808205,223.8,WESTERN AFRICA,Start
Saliu Mustapha,Nigeria,1250321633,223.8,WESTERN AFRICA,Start
Umar Namadi,Nigeria,1250601272,223.8,WESTERN AFRICA,Start
Muhammad Mamman Nami,Nigeria,1200771302,223.8,WESTERN AFRICA,Start
Ajuri Ngelale,Nigeria,1246148444,223.8,WESTERN AFRICA,C
Suleiman Oba Nimota,Nigeria,1147339670,223.8,WESTERN AFRICA,Start
Uchechukwu Nnam-Obi,Nigeria,1242953473,223.8,WESTERN AFRICA,Stub
Frank Nneji,Nigeria,1221528261,223.8,WESTERN AFRICA,Start
Justin Nnorom,Nigeria,1210096515,223.8,WESTERN AFRICA,Start
Blessing Nwagba,Nigeria,1180361858,223.8,WESTERN AFRICA,Start
Dozie Nwankwo,Nigeria,1216142634,223.8,WESTERN AFRICA,Start
Nnia Nwodo,Nigeria,1248330373,223.8,WESTERN AFRICA,Start
Oba C. D. Akran,Nigeria,1140518309,223.8,WESTERN AFRICA,Stub
Patrick Obahiagbon,Nigeria,1191433333,223.8,WESTERN AFRICA,Start
Gaius Obaseki,Nigeria,1238316276,223.8,WESTERN AFRICA,Start
Peter Odey,Nigeria,1249042317,223.8,WESTERN AFRICA,C
Bernard Odoh,Nigeria,1246220787,223.8,WESTERN AFRICA,C
Godwin Ogbaga,Nigeria,1249702099,223.8,WESTERN AFRICA,Start
Chigozie Ogbu,Nigeria,1241972007,223.8,WESTERN AFRICA,Stub
Osita Ogbu,Nigeria,1249458548,223.8,WESTERN AFRICA,C
Chris Ogiemwonyi,Nigeria,1188502780,223.8,WESTERN AFRICA,C
Clem Ohameze,Nigeria,1246220069,223.8,WESTERN AFRICA,Start
Abubakar Sadiku Ohere,Nigeria,1250563956,223.8,WESTERN AFRICA,C
Sinatu Ojikutu,Nigeria,1140522870,223.8,WESTERN AFRICA,Start
Edward Ikem Okeke,Nigeria,1141350487,223.8,WESTERN AFRICA,Start
J. O. J. Okezie,Nigeria,1246965044,223.8,WESTERN AFRICA,Stub
Kenneth Okonkwo,Nigeria,1246220072,223.8,WESTERN AFRICA,Start
Daniel Okungbowa,Nigeria,1246220482,223.8,WESTERN AFRICA,Start
Doyin Okupe,Nigeria,1247060831,223.8,WESTERN AFRICA,GA
Samson Okwu,Nigeria,1159264529,223.8,WESTERN AFRICA,Start
Alabi Hassan Olajoku,Nigeria,1169612000,223.8,WESTERN AFRICA,C
Ali Olanusi,Nigeria,1158721985,223.8,WESTERN AFRICA,Start
Raheem Olawuyi,Nigeria,1140522153,223.8,WESTERN AFRICA,Stub
Funmilayo Olayinka,Nigeria,1230459371,223.8,WESTERN AFRICA,C
Folake Olunloyo,Nigeria,1245626495,223.8,WESTERN AFRICA,Start
Evelyn Omavowan Oboro,Nigeria,1241784585,223.8,WESTERN AFRICA,Stub
Adedayo Omolafe,Nigeria,1177285621,223.8,WESTERN AFRICA,Start
Emmanuel Onwe,Nigeria,1244578373,223.8,WESTERN AFRICA,C
D. K. Onwenu,Nigeria,1243230589,223.8,WESTERN AFRICA,Stub
Nkeiruka Onyejeocha,Nigeria,1177240756,223.8,WESTERN AFRICA,C
Wenike Opurum Briggs,Nigeria,1250419442,223.8,WESTERN AFRICA,C
Kayode Otitoju,Nigeria,1250590195,223.8,WESTERN AFRICA,Start
Luqman Oyebisi Ilaka,Nigeria,1243032430,223.8,WESTERN AFRICA,Start
Gboyega Oyetola,Nigeria,1246797559,223.8,WESTERN AFRICA,C
Amal Pepple,Nigeria,1228528579,223.8,WESTERN AFRICA,Start
Prince B.B Apugo,Nigeria,1246487385,223.8,WESTERN AFRICA,Start
Dikko Umar Radda,Nigeria,1248858099,223.8,WESTERN AFRICA,C
Gbadebo Rhodes-Vivour,Nigeria,1245870190,223.8,WESTERN AFRICA,GA
Rufai Hanga,Nigeria,1242932427,223.8,WESTERN AFRICA,Stub
Saheed Popoola,Nigeria,1211497548,223.8,WESTERN AFRICA,Start
Iziaq Adekunle Salako,Nigeria,1246732640,223.8,WESTERN AFRICA,Start
Bamidele Salam,Nigeria,1240825566,223.8,WESTERN AFRICA,C
Thompson Salubi,Nigeria,1207104477,223.8,WESTERN AFRICA,Start
Yabagi Sani,Nigeria,1249041750,223.8,WESTERN AFRICA,Start
Sanusi Ohiare,Nigeria,1215474601,223.8,WESTERN AFRICA,C
Olusola Saraki,Nigeria,1249041363,223.8,WESTERN AFRICA,C
Mamman Shata,Nigeria,1227339915,223.8,WESTERN AFRICA,C
Garba Shehu,Nigeria,1250601333,223.8,WESTERN AFRICA,C
Mustapha Baba Shehuri,Nigeria,1244587845,223.8,WESTERN AFRICA,Start
Terhemba Shija,Nigeria,1140522160,223.8,WESTERN AFRICA,Stub
Moses Shipi,Nigeria,1186613019,223.8,WESTERN AFRICA,Start
Kunle Soname,Nigeria,1220848508,223.8,WESTERN AFRICA,Start
Otunba Fatai Sowemimo,Nigeria,1220229522,223.8,WESTERN AFRICA,Start
Omoyele Sowore treason charges,Nigeria,1248583203,223.8,WESTERN AFRICA,C
Olaokun Soyinka,Nigeria,1248925413,223.8,WESTERN AFRICA,Start
Abubakar Y. Suleiman,Nigeria,1248763179,223.8,WESTERN AFRICA,Stub
Sunday Cyriacus Umeha,Nigeria,1247120279,223.8,WESTERN AFRICA,Start
Nkiru Sylvanus,Nigeria,1246220078,223.8,WESTERN AFRICA,C
Ibrahim Tahir,Nigeria,1248763321,223.8,WESTERN AFRICA,Start
Oshodi Tapa,Nigeria,1216657149,223.8,WESTERN AFRICA,C
Tomiwa Aladekomo,Nigeria,1247119888,223.8,WESTERN AFRICA,C
Bridget Twar,Nigeria,1149479906,223.8,WESTERN AFRICA,Stub
Titus Uba,Nigeria,1246627224,223.8,WESTERN AFRICA,Start
Ifeanyi Uchendu,Nigeria,1229889299,223.8,WESTERN AFRICA,Stub
S. K. E. Udeh-Okoye,Nigeria,1136131935,223.8,WESTERN AFRICA,Start
Charles Udoh,Nigeria,1250273545,223.8,WESTERN AFRICA,Start
Bob-Manuel Udokwu,Nigeria,1246468161,223.8,WESTERN AFRICA,Start
Ugorji Okechuwu Ugorji,Nigeria,1247120199,223.8,WESTERN AFRICA,C
Laz Unaogu,Nigeria,1250550076,223.8,WESTERN AFRICA,Start
Usman Bello Kumo,Nigeria,1173985656,223.8,WESTERN AFRICA,Start
Mariatu Bala Usman,Nigeria,1192201627,223.8,WESTERN AFRICA,Stub
Musa Usman,Nigeria,1178635537,223.8,WESTERN AFRICA,Start
Maryam Uwais,Nigeria,1242701558,223.8,WESTERN AFRICA,C
Ebikabowei Victor-Ben,Nigeria,1207390094,223.8,WESTERN AFRICA,Start
Adolphus Wabara,Nigeria,1248909385,223.8,WESTERN AFRICA,C
Francis E. Waive,Nigeria,1226013667,223.8,WESTERN AFRICA,Start
Wale Oladipo,Nigeria,1224493610,223.8,WESTERN AFRICA,C
Ezekiel Warigbani,Nigeria,1245604782,223.8,WESTERN AFRICA,Stub
John Wash Pam,Nigeria,1227314171,223.8,WESTERN AFRICA,Stub
Abdullahi Wuse,Nigeria,1140523031,223.8,WESTERN AFRICA,Stub
Yahaya Madawaki,Nigeria,1229838076,223.8,WESTERN AFRICA,C
Yusuf Buba Yakub,Nigeria,1249384599,223.8,WESTERN AFRICA,C
Yakubu Umar Barde,Nigeria,1216648097,223.8,WESTERN AFRICA,Stub
Binos Dauda Yaroe,Nigeria,1226318030,223.8,WESTERN AFRICA,C
Saleh Shehu Yipmong,Nigeria,1201221700,223.8,WESTERN AFRICA,Start
Yusuf Adamu Gagdi,Nigeria,1236859640,223.8,WESTERN AFRICA,Stub
Amina Zakari,Nigeria,1151698875,223.8,WESTERN AFRICA,C
Mohamed Akotey,Niger,1191924002,27.2,WESTERN AFRICA,Start
Oumar Ba,Niger,1177650193,27.2,WESTERN AFRICA,Stub
Alidou Barkire,Niger,1241584739,27.2,WESTERN AFRICA,Stub
Boubacar Hama Beidi,Niger,1240799135,27.2,WESTERN AFRICA,Start
Mano Dayak,Niger,1241601548,27.2,WESTERN AFRICA,Start
Moussa Moumouni Djermakoye,Niger,1227768407,27.2,WESTERN AFRICA,C
Abdoulkarim Goukoye,Niger,1167401003,27.2,WESTERN AFRICA,Stub
Marcel Inné,Niger,1231186682,27.2,WESTERN AFRICA,Start
Souleymane Ly,Niger,1231188815,27.2,WESTERN AFRICA,Start
Mohamadou Djibrilla Maïga,Niger,1191916353,27.2,WESTERN AFRICA,Stub
Sa'adatu Kolo,Niger,1152460082,27.2,WESTERN AFRICA,Start
Issoufou Saidou-Djermakoye,Niger,1177650722,27.2,WESTERN AFRICA,Stub
Issoufou Sidibé,Niger,1227762370,27.2,WESTERN AFRICA,C
Yacouba Sido,Niger,1177650740,27.2,WESTERN AFRICA,Stub
Sadou Soloké,Niger,1172866016,27.2,WESTERN AFRICA,Stub
Saloum Traoré,Niger,747227236,27.2,WESTERN AFRICA,Stub
Djibo Yacouba,Niger,1238216072,27.2,WESTERN AFRICA,Start
Einar Thambarskelfir,Norway,1145167838,5.5,NORTHERN EUROPE,C
Salim bin Nasir bin Said Al Aufi,Oman,1241251699,5.0,WESTERN ASIA,Start
Saud bin Hamoud bin Ahmed Al Habsi,Oman,1241249063,5.0,WESTERN ASIA,Start
Saeed bin Hamoud bin Saeed al Maawali,Oman,1241250370,5.0,WESTERN ASIA,Start
Salem bin Mohammed Al Mahrouqi,Oman,1248129143,5.0,WESTERN ASIA,Start
Mohammed bin Said bin Khalfan Al Mamari,Oman,1241252689,5.0,WESTERN ASIA,Start
Said bin Mohammed bin Ahmed Al Saqri,Oman,1241250445,5.0,WESTERN ASIA,Start
Qais Mohammed Al Yousef,Oman,1249877304,5.0,WESTERN ASIA,Stub
Khalfan bin Saeed bin Mubarak al-Shueili,Oman,1241250091,5.0,WESTERN ASIA,Start
Yusuf bin Alawi bin Abdullah,Oman,1245440780,5.0,WESTERN ASIA,C
Asa'ad bin Tariq,Oman,1229583882,5.0,WESTERN ASIA,Start
Mahad Said Baawain,Oman,1241251598,5.0,WESTERN ASIA,Start
Khalid bin Hilal Al Busaidi,Oman,1241131635,5.0,WESTERN ASIA,Stub
Malek Bin Sulaiman Al Ma'amari,Oman,1249356132,5.0,WESTERN ASIA,Stub
Khalid Al Mawali,Oman,1248475848,5.0,WESTERN ASIA,Stub
Moosa AbdulRahman Hassan,Oman,1216573194,5.0,WESTERN ASIA,C
Abdullah Al Saidi,Oman,1241135391,5.0,WESTERN ASIA,Start
Hilal Al Sarmi,Oman,1250016264,5.0,WESTERN ASIA,Stub
Shihab bin Tariq,Oman,1249749949,5.0,WESTERN ASIA,C
Sultan bin Salem al-Habsi,Oman,1241135173,5.0,WESTERN ASIA,Stub
Taimur bin Asa'ad,Oman,1242707228,5.0,WESTERN ASIA,Stub
Fahr bin Taimur,Oman,1250254789,5.0,WESTERN ASIA,Start
Abdul Gani (soldier),Pakistan,1246543437,240.5,SOUTH ASIA,Start
Mufti Abdullah,Pakistan,1127228239,240.5,SOUTH ASIA,Stub
Jamil Ahmed,Pakistan,1222869680,240.5,SOUTH ASIA,Stub
Kamruddin Ahmed,Pakistan,1230198799,240.5,SOUTH ASIA,Start
Ali Gul Sangi,Pakistan,1250508881,240.5,SOUTH ASIA,Start
Qazi Khalid Ali,Pakistan,1211047318,240.5,SOUTH ASIA,Stub
Master Taj-ud-Din Ansari,Pakistan,1179026554,240.5,SOUTH ASIA,Stub
Ashab Uddin Ahmad,Pakistan,1245380479,240.5,SOUTH ASIA,B
Ghulam Mohammed Baloch,Pakistan,1244647456,240.5,SOUTH ASIA,C
Shah Nawaz Bhutto,Pakistan,1248945428,240.5,SOUTH ASIA,GA
Syed Ata-ul-Muhaimin Bukhari,Pakistan,1185328707,240.5,SOUTH ASIA,Stub
Chaudhry Abdul Rehman Khan,Pakistan,1224955194,240.5,SOUTH ASIA,Start
Dewan Taimur Raja Chowdhury,Pakistan,1232078838,240.5,SOUTH ASIA,Start
Mafiz Ali Chowdhury,Pakistan,1243860644,240.5,SOUTH ASIA,Start
Moinuddin Ahmed Chowdhury,Pakistan,1166369458,240.5,SOUTH ASIA,C
Zahur Ahmad Chowdhury,Pakistan,1243860749,240.5,SOUTH ASIA,Start
Nazo Dharejo,Pakistan,1249869096,240.5,SOUTH ASIA,Start
Abdul Ghafoor Khan Durrani,Pakistan,1212854333,240.5,SOUTH ASIA,Stub
Zulfiqar Halepoto,Pakistan,1184354734,240.5,SOUTH ASIA,Start
Syed Shamsul Hasan,Pakistan,1232614245,240.5,SOUTH ASIA,Start
Anwar Ali Hyder,Pakistan,1249769516,240.5,SOUTH ASIA,Start
Muhammad Ishaq Khattak,Pakistan,1196215565,240.5,SOUTH ASIA,Start
Mufti Jafar Hussain,Pakistan,1221486932,240.5,SOUTH ASIA,Start
Ahmed E. H. Jaffer,Pakistan,1243671555,240.5,SOUTH ASIA,Start
Mehrumal Jagwani,Pakistan,1211576717,240.5,SOUTH ASIA,Stub
Rustam Jamali,Pakistan,1248938217,240.5,SOUTH ASIA,Stub
Hyder Bux Jatoi,Pakistan,1250596353,240.5,SOUTH ASIA,C
Hamid Javaid,Pakistan,1218766989,240.5,SOUTH ASIA,C
Jamal Kakakhel,Pakistan,1081294446,240.5,SOUTH ASIA,Stub
Mian Muhibullah Kakakhel,Pakistan,1208795096,240.5,SOUTH ASIA,C
Niat Qabool Hayat Kakakhel,Pakistan,1242087910,240.5,SOUTH ASIA,Start
Syed Kamal,Pakistan,1243664924,240.5,SOUTH ASIA,C
Kazi Abdul Kader,Pakistan,1245483033,240.5,SOUTH ASIA,Start
Amir Habibullah Khan Saadi,Pakistan,1224530956,240.5,SOUTH ASIA,C
Khan Muhammad Khan,Pakistan,1232010425,240.5,SOUTH ASIA,GA
Malik Allahyar Khan,Pakistan,1233679331,240.5,SOUTH ASIA,Start
Omar Asghar Khan,Pakistan,1219831535,240.5,SOUTH ASIA,C
Rana Khudadad Khan,Pakistan,1220777640,240.5,SOUTH ASIA,Stub
Rao Muhammad Afzal Khan,Pakistan,1220862871,240.5,SOUTH ASIA,Stub
Mohammad Aslam Khan (Pakistan Peoples Party politician),Pakistan,1119146482,240.5,SOUTH ASIA,Start
Tufail Ahmad Khan,Pakistan,1232902796,240.5,SOUTH ASIA,Stub
Wajih-uz-Zaman Khan,Pakistan,1236054107,240.5,SOUTH ASIA,Start
Shahal Khan Khoso,Pakistan,1187604501,240.5,SOUTH ASIA,Start
Mir Dariya Khan Khoso,Pakistan,1213788166,240.5,SOUTH ASIA,Stub
Naseer Khan Khoso,Pakistan,1229384884,240.5,SOUTH ASIA,Stub
Zahoor Hussain Khoso,Pakistan,1200588895,240.5,SOUTH ASIA,Start
Mumtaz Hasan Kizilbash,Pakistan,1108260069,240.5,SOUTH ASIA,Stub
Abdul Aziz Kurd,Pakistan,1235267463,240.5,SOUTH ASIA,Start
Dodo Maheri,Pakistan,1063428037,240.5,SOUTH ASIA,Stub
Fakir Abdul Mannan,Pakistan,1246008163,240.5,SOUTH ASIA,Start
Khalid Mansoor,Pakistan,1152793398,240.5,SOUTH ASIA,Stub
Balach Marri,Pakistan,1249885794,240.5,SOUTH ASIA,C
Sheikh Manzar Masaud,Pakistan,1192587565,240.5,SOUTH ASIA,Stub
Inayatullah Khan Mashriqi,Pakistan,1248974565,240.5,SOUTH ASIA,C
Ali Khan Masood,Pakistan,1250589699,240.5,SOUTH ASIA,C
Maulana Bashir Ahmad Sialvi,Pakistan,1243072391,240.5,SOUTH ASIA,Start
Salim Jan Khan Mazari,Pakistan,1141279171,240.5,SOUTH ASIA,Stub
Tofazzal Hossain Manik Miah,Pakistan,1235606534,240.5,SOUTH ASIA,GA
Mir Hasem Ali,Pakistan,1237286854,240.5,SOUTH ASIA,Stub
Muhammad Aslam Butt,Pakistan,1243764046,240.5,SOUTH ASIA,Start
Nepal Nag,Pakistan,1246482846,240.5,SOUTH ASIA,Start
Syed Sajid Ali Naqvi,Pakistan,1244210224,240.5,SOUTH ASIA,Start
Syed Nazrul Islam,Pakistan,1249862957,240.5,SOUTH ASIA,C
Haji Omar,Pakistan,1138121635,240.5,SOUTH ASIA,Stub
Saifullah Khan Paracha,Pakistan,1245829825,240.5,SOUTH ASIA,Start
Habib ur Rahman (Indian National Army officer),Pakistan,1242611593,240.5,SOUTH ASIA,C
Sheikh Tariq Rasheed,Pakistan,1174047230,240.5,SOUTH ASIA,Stub
Chaudhry Muhammad Riaz,Pakistan,1249717582,240.5,SOUTH ASIA,Start
Syed Ali Qutab Shah Rizvi,Pakistan,957488901,240.5,SOUTH ASIA,Stub
Syed Nasir Ali Rizvi,Pakistan,1230227995,240.5,SOUTH ASIA,Start
Hafiz Saeed,Pakistan,1250457255,240.5,SOUTH ASIA,GA
Sagheer Ahmad,Pakistan,1248056932,240.5,SOUTH ASIA,Start
Muhammad Saifullah,Pakistan,1074313192,240.5,SOUTH ASIA,Stub
Saleem Khursheed Khokhar,Pakistan,1142155683,240.5,SOUTH ASIA,Stub
Pir Syed Mohammad Yaqoob Shah,Pakistan,1243072733,240.5,SOUTH ASIA,Start
Zulfiqar Shah,Pakistan,1247169926,240.5,SOUTH ASIA,C
Mian Muhammad Shahnawaz,Pakistan,1214592851,240.5,SOUTH ASIA,Stub
Nawab Muhammad Khan Shahwani,Pakistan,1218353398,240.5,SOUTH ASIA,Stub
Shaikh Abdul Majeed Sindhi,Pakistan,1239051676,240.5,SOUTH ASIA,C
Shamsul Huq,Pakistan,1242147282,240.5,SOUTH ASIA,Start
Khwaja Qamar ul Din Sialvi,Pakistan,1228728991,240.5,SOUTH ASIA,C
Moni Singh,Pakistan,1245361837,240.5,SOUTH ASIA,Start
Seth Sukhdev,Pakistan,1184723748,240.5,SOUTH ASIA,Stub
Riffat Akbar Swati,Pakistan,1158294939,240.5,SOUTH ASIA,Stub
Syed Muhammad Dehlavi,Pakistan,1211727041,240.5,SOUTH ASIA,Stub
Habibullah Khan Tarin,Pakistan,1243399293,240.5,SOUTH ASIA,Stub
Mir Thebo,Pakistan,1245672846,240.5,SOUTH ASIA,Start
Mohammad Toaha,Pakistan,1046006361,240.5,SOUTH ASIA,Start
Zille Huma Usman,Pakistan,1250739570,240.5,SOUTH ASIA,Start
Fazaldad Wahla,Pakistan,1195142583,240.5,SOUTH ASIA,Stub
Kh. Abdul Samad Wani,Pakistan,1210469595,240.5,SOUTH ASIA,Stub
Mohammed Yahya,Pakistan,1214335942,240.5,SOUTH ASIA,Start
Jahan Zeb of Swat,Pakistan,1230027776,240.5,SOUTH ASIA,C
Ubaidur Rahman Zia,Pakistan,1234231348,240.5,SOUTH ASIA,Stub
Abdelrahman al-Dajani,Palestinian Territory,1244326603,5.5,WESTERN ASIA,Stub
Ziad Abu Ein,Palestinian Territory,1249943445,5.5,WESTERN ASIA,C
Abu Omar Hassan,Palestinian Territory,1249128280,5.5,WESTERN ASIA,Stub
Ibrahim Abu-Lughod,Palestinian Territory,1183991193,5.5,WESTERN ASIA,C
